s,d,grn,exp
61,98,0,0.22078382968902588
62,52,1,0.24488261342048645
62,53,1,0.2633345127105713
62,54,1,0.2513388693332672
62,55,1,0.25610464811325073
62,60,1,0.26493874192237854
62,61,1,0.25334110856056213
62,63,1,0.23992261290550232
62,64,1,0.2621203362941742
62,65,1,0.21781693398952484
62,66,1,0.24246317148208618
62,68,1,0.24967226386070251
62,70,1,0.25532644987106323
62,71,1,0.2520615756511688
62,72,1,0.20815597474575043
62,73,1,0.21053917706012726
62,75,1,0.2222672402858734
62,76,1,0.24550285935401917
62,77,1,0.23676544427871704
62,78,1,0.23671527206897736
62,79,1,0.2198880910873413
62,80,1,0.21794256567955017
62,83,1,0.2523314952850342
62,85,1,0.19841773808002472
62,86,1,0.23282794654369354
62,87,1,0.2476329356431961
62,88,1,0.25626200437545776
62,90,1,0.2470124363899231
62,91,1,0.2265428900718689
62,94,1,0.24551966786384583
62,95,1,0.22461986541748047
62,96,1,0.22447362542152405
62,97,1,0.22977912425994873
62,98,1,0.2577824890613556
62,99,1,0.24519415199756622
63,47,0,0.19589106738567352
