s,d,grn,exp
62,73,1,0.04730181768536568
62,75,1,0.39068642258644104
62,76,1,0.982918381690979
62,77,1,0.1795251965522766
62,78,1,0.16414512693881989
62,79,1,0.8440024852752686
62,80,1,0.07411937415599823
62,83,1,0.33358144760131836
62,85,1,0.6510065197944641
62,86,1,0.30921533703804016
62,87,1,0.9883412718772888
62,88,1,0.5575556755065918
62,90,1,0.9841885566711426
62,91,1,0.26398608088493347
62,94,1,0.9768313765525818
62,95,1,0.10551445186138153
62,96,1,0.1863822489976883
62,97,1,0.356535404920578
62,98,1,0.3396276831626892
62,99,1,0.4503815770149231
63,47,0,0.42639490962028503
63,52,0,0.39460521936416626
63,53,0,0.42599403858184814
63,54,0,0.4089949429035187
63,61,0,0.07692798972129822
63,63,0,0.009396628476679325
63,70,0,0.5126170516014099
63,71,0,0.4575944244861603
63,73,0,0.4360506534576416
63,77,0,0.32408732175827026
63,83,0,0.5499798059463501
63,88,0,0.45937126874923706
63,89,0,0.46790429949760437
63,98,0,0.3417862057685852
64,54,0,0.4459643065929413
64,60,0,0.5470733046531677
64,64,0,0.009300069883465767
64,77,0,0.33781448006629944
64,88,0,0.5232057571411133
64,98,0,0.2846895158290863
65,5,0,0.04262843728065491
65,65,0,0.00930255651473999
66,21,0,0.4268450438976288
66,34,0,0.45765334367752075
66,66,0,0.009246055968105793
66,95,0,0.9133771061897278
67,52,1,0.45813941955566406
67,53,1,0.29991310834884644
67,54,1,0.3856785297393799
67,55,1,0.42787444591522217
67,60,1,0.9839072227478027
67,61,1,0.3702465891838074
67,63,1,0.16029860079288483
67,64,1,0.5694259405136108
67,67,0,0.009214889258146286
67,70,1,0.541123628616333
67,71,1,0.4516289234161377
67,74,1,0.8918432593345642
67,77,1,0.14771446585655212
67,80,1,0.07042555510997772
67,82,1,0.5239017605781555
67,86,1,0.275177538394928
67,88,1,0.5411081910133362
67,98,1,0.34094592928886414
68,1,1,0.7999760508537292
68,47,0,0.4055032432079315
68,68,0,0.009394338354468346
68,72,0,0.9871811270713806
