s,d,grn,exp
47,89,0,0.011740440502762794
47,91,0,0.01085482258349657
47,94,0,0.011559879407286644
47,97,0,0.011097738519310951
49,1,1,0.011587277986109257
49,2,0,0.010398874059319496
49,4,0,0.010947017930448055
49,23,0,0.010411744005978107
49,28,0,0.010415058583021164
49,43,0,0.010409423150122166
49,47,0,0.010365373454988003
49,49,0,0.010194542817771435
49,50,0,0.01041013840585947
49,53,0,0.010625110007822514
49,55,0,0.010444157756865025
49,60,0,0.010455869138240814
49,61,0,0.01068887673318386
49,68,0,0.010387865826487541
49,71,0,0.010427745059132576
49,72,0,0.010441777296364307
49,75,0,0.010656745173037052
49,85,0,0.010415580123662949
49,88,0,0.010429677553474903
49,89,0,0.010679453611373901
49,91,0,0.010228455998003483
49,94,0,0.010672095231711864
49,97,0,0.010479087941348553
50,1,1,0.011651917360723019
50,2,0,0.01045591663569212
50,4,0,0.011015108786523342
50,23,0,0.01039967406541109
50,28,0,0.010362131521105766
50,43,0,0.010406468994915485
50,47,0,0.010342610999941826
50,49,0,0.010440774261951447
50,50,0,0.010178042575716972
50,53,0,0.01065407320857048
50,55,0,0.010455962270498276
50,60,0,0.010486344806849957
50,61,0,0.01067983265966177
50,68,0,0.010392743162810802
50,71,0,0.010423559695482254
50,72,0,0.01044045202434063
50,75,0,0.010669284500181675
50,85,0,0.010467696003615856
50,88,0,0.010411099530756474
50,89,0,0.01070437766611576
50,91,0,0.010254503227770329
50,94,0,0.010680335573852062
50,97,0,0.010517521761357784
51,51,0,0.010163258761167526
51,70,0,0.012309486977756023
51,78,0,0.01194544043391943
51,79,0,0.013374694623053074
51,83,0,0.011646600440144539
51,88,0,0.010641762055456638
52,14,1,0.01853005960583687
52,34,0,0.014319953508675098
52,42,0,0.0136519530788064
52,43,0,0.011548399925231934
52,52,0,0.010198494419455528
52,53,0,0.011991980485618114
52,54,0,0.012760510668158531
52,55,0,0.011560258455574512
52,60,0,0.011493957601487637
52,61,0,0.011508762836456299
52,63,0,0.011305413208901882
52,64,0,0.012165135703980923
52,70,0,0.011790125630795956
52,71,0,0.011060335673391819
52,72,0,0.011875861324369907
52,73,0,0.015773052349686623
52,75,0,0.012196174822747707
52,77,0,0.012866144999861717
52,78,0,0.012679810635745525
52,79,0,0.011728191748261452
52,83,0,0.011653480120003223
52,85,0,0.011534400284290314
52,86,0,0.013932345435023308
52,88,0,0.011030053719878197
52,91,0,0.011048384010791779
52,94,0,0.011915471404790878
52,98,0,0.01120549626648426
53,2,0,0.010666725225746632
53,7,0,0.019541889429092407
53,23,0,0.010672057047486305
53,28,0,0.010684410110116005
53,49,0,0.010687530972063541
53,50,0,0.010665751993656158
53,52,0,0.010605278424918652
53,53,0,0.010138312354683876
53,54,0,0.010573208332061768
53,55,0,0.01064964011311531
53,57,0,0.012810283340513706
53,60,0,0.010750009678304195
53,61,0,0.010743959806859493
53,64,0,0.011035660281777382
53,68,0,0.010550934821367264
53,69,0,0.011147516779601574
53,70,0,0.010537379421293736
53,71,0,0.010595237836241722
53,72,0,0.010753096081316471
53,75,0,0.011114752851426601
53,77,0,0.010554195381700993
53,88,0,0.010525094345211983
53,89,0,0.011164406314492226
53,94,0,0.01090174913406372
53,97,0,0.010702498257160187
54,18,0,0.02332468330860138
54,34,0,0.015379512682557106
54,43,0,0.011808393523097038
54,47,0,0.011718195863068104
54,52,0,0.011588201858103275
54,53,0,0.01208672858774662
54,54,0,0.01017340924590826
54,55,0,0.011819166131317616
54,60,0,0.011748416349291801
54,61,0,0.011780251748859882
54,63,0,0.01134240347892046
54,64,0,0.012243577279150486
54,70,0,0.012822635471820831
54,71,0,0.011464160867035389
54,73,0,0.022232452407479286
54,77,0,0.01620735600590706
54,78,0,0.014331383630633354
54,79,0,0.014407875947654247
54,81,0,0.023591917008161545
54,83,0,0.012683814391493797
54,86,0,0.019795861095190048
54,88,0,0.011182739399373531
54,98,0,0.01165234949439764
55,2,0,0.010572729632258415
55,7,0,0.015221104957163334
55,14,1,0.013710885308682919
55,16,0,0.012090322561562061
55,18,0,0.010750574059784412
55,21,0,0.010730409994721413
55,23,0,0.010568707250058651
55,28,0,0.010587308555841446
55,31,0,0.010740752331912518
55,42,0,0.011945548467338085
55,43,0,0.010610665194690228
55,47,0,0.010615425184369087
55,49,0,0.010622432455420494
55,50,0,0.010597039014101028
55,52,0,0.010571836493909359
55,53,0,0.01105317659676075
55,54,0,0.010546484030783176
55,55,0,0.010150156915187836
55,57,0,0.013211268931627274
55,60,0,0.010706011205911636
55,61,0,0.010716784745454788
55,63,0,0.010566248558461666
55,64,0,0.011057917959988117
55,68,0,0.010540366172790527
55,70,0,0.010492121800780296
55,71,0,0.01047232560813427
55,72,0,0.010625097900629044
55,75,0,0.01114346832036972
55,77,0,0.010609039105474949
55,78,0,0.011322978883981705
55,79,0,0.010884182527661324
55,81,0,0.01076594740152359
55,83,0,0.010525903664529324
55,85,0,0.010668188333511353
55,86,0,0.010692534036934376
55,88,0,0.010459301061928272
55,89,0,0.011112400330603123
55,91,0,0.01049448549747467
55,94,0,0.01085127517580986
55,97,0,0.010631507262587547
55,98,0,0.0105030108243227
56,1,1,0.06980487704277039
56,14,1,0.12029273062944412
57,53,0,0.011158441193401814
57,55,0,0.01064952090382576
57,57,0,0.010191095061600208
57,60,0,0.010708745568990707
57,64,0,0.011170467361807823
57,72,0,0.010609669610857964
57,75,0,0.011073228903114796
57,83,0,0.010247874073684216
60,2,0,0.010715091601014137
60,23,0,0.010770868510007858
60,28,0,0.010721897706389427
60,43,0,0.010966645553708076
60,47,0,0.010973640717566013
60,49,0,0.010783092118799686
60,50,0,0.010741736739873886
60,52,0,0.010884618386626244
60,53,0,0.011494811624288559
60,54,0,0.010827373713254929
60,55,0,0.010954483412206173
60,57,0,0.013826788403093815
60,60,0,0.010191253386437893
60,61,0,0.011030288413167
60,63,0,0.010745999403297901
60,64,0,0.011608430184423923
60,68,0,0.01079153548926115
60,70,0,0.010804840363562107
60,71,0,0.010811780579388142
60,72,0,0.011000776663422585
60,75,0,0.01159331202507019
60,77,0,0.01081058569252491
60,79,0,0.01132644060999155
60,83,0,0.010987767949700356
60,85,0,0.010891118086874485
60,86,0,0.010970612056553364
60,88,0,0.010716922581195831
60,89,0,0.01146180834621191
60,91,0,0.010835432447493076
60,94,0,0.010955995880067348
60,97,0,0.01082141324877739
60,98,0,0.010714570060372353
61,2,0,0.010774724185466766
61,14,1,0.014712519943714142
61,16,0,0.01303326990455389
61,18,0,0.011034762486815453
61,23,0,0.010779149830341339
61,28,0,0.01072419248521328
61,31,0,0.010985023342072964
61,43,0,0.010846073739230633
61,47,0,0.010842070914804935
61,49,0,0.010687258094549179
61,50,0,0.01076417788863182
61,52,0,0.010831295512616634
61,53,0,0.01112180482596159
61,54,0,0.010701480321586132
61,55,0,0.010921274311840534
61,60,0,0.010862798430025578
61,61,0,0.01017577201128006
61,63,0,0.010684947483241558
61,64,0,0.01120114978402853
61,68,0,0.010834678076207638
61,71,0,0.01079846266657114
61,72,0,0.010758285410702229
61,77,0,0.010756062343716621
61,79,0,0.01118904072791338
61,85,0,0.010873488150537014
61,86,0,0.010880966670811176
61,88,0,0.010729465633630753
61,89,0,0.011202890425920486
61,91,0,0.010659588500857353
61,94,0,0.010994424112141132
61,97,0,0.010798143222928047
61,98,0,0.01058304961770773
62,52,1,0.010664531961083412
62,53,1,0.05974412336945534
62,54,1,0.011251544579863548
62,55,1,0.02206176519393921
62,60,1,0.010757275857031345
62,61,1,0.013173669576644897
62,63,1,0.020615916699171066
62,64,1,0.011005733162164688
62,65,1,0.08662418276071548
62,66,1,0.11597198247909546
62,68,1,0.12275254726409912
62,70,1,0.010789980180561543
62,71,1,0.010607351548969746
62,72,1,0.011055977083742619
62,73,1,0.011969747953116894
62,75,1,0.04674854874610901
62,76,1,0.0094480374827981
62,77,1,0.013380822725594044
62,78,1,0.03554742783308029
62,79,1,0.1373714804649353
62,80,1,0.10768099129199982
62,83,1,0.01010944414883852
62,85,1,0.13603121042251587
62,86,1,0.09311670809984207
62,87,1,0.03659535571932793
62,88,1,0.010730816051363945
62,90,1,0.030337760224938393
62,91,1,0.01202302798628807
62,94,1,0.1466628462076187
62,95,1,0.009449115954339504
62,96,1,0.03179014101624489
62,97,1,0.11999107152223587
62,98,1,0.042804546654224396
62,99,1,0.010030098259449005
63,14,1,0.017733527347445488
63,16,0,0.020019082352519035
63,52,0,0.011204993352293968
63,54,0,0.011157006025314331
63,55,0,0.011599154211580753
63,60,0,0.011269625276327133
63,61,0,0.011585908941924572
63,63,0,0.010150715708732605
63,64,0,0.011764233000576496
63,70,0,0.011001006700098515
63,71,0,0.011046534404158592
63,83,0,0.011636166833341122
63,86,0,0.012967291288077831
63,89,0,0.012087786570191383
63,98,0,0.01119014248251915
64,43,0,0.011363724246621132
64,47,0,0.011291174218058586
64,52,0,0.011105507612228394
64,53,0,0.011864508502185345
64,54,0,0.011034579016268253
64,55,0,0.011291219852864742
64,57,0,0.014255374670028687
64,60,0,0.011381663382053375
64,61,0,0.011427750810980797
64,63,0,0.011003900319337845
64,64,0,0.010168762877583504
64,70,0,0.010987658053636551
64,71,0,0.011008917354047298
64,72,0,0.01146717555820942
64,75,0,0.011997046880424023
64,77,0,0.012692438438534737
64,79,0,0.011635533533990383
64,80,0,0.011791727505624294
64,81,0,0.011907639913260937
64,85,0,0.011339022777974606
64,86,0,0.011203627102077007
64,88,0,0.01098635420203209
64,89,0,0.011858688667416573
64,94,0,0.011344162747263908
64,97,0,0.011174298822879791
64,98,0,0.010966294445097446
65,1,1,0.018814265727996826
65,65,0,0.01017124392092228
65,82,0,0.012208531610667706
66,5,0,0.01076366938650608
66,12,0,0.010748702101409435
66,24,0,0.012809311971068382
66,33,0,0.08095154166221619
66,66,0,0.010194985195994377
66,69,0,0.01229783333837986
66,72,0,0.01028677448630333
66,99,0,0.011721055954694748
67,52,1,0.01068919524550438
67,53,1,0.05824664607644081
67,54,1,0.011263873428106308
67,55,1,0.01977131888270378
67,60,1,0.010719015263020992
67,61,1,0.013084149919450283
67,63,1,0.019946997985243797
67,64,1,0.011018576100468636
67,70,1,0.010823382064700127
67,71,1,0.010610048659145832
67,74,1,0.05015245079994202
67,77,1,0.013576970435678959
67,80,1,0.10967803746461868
67,82,1,0.012370964512228966
67,86,1,0.09714813530445099
67,88,1,0.01072680950164795
67,98,1,0.04752000421285629
68,2,0,0.010986683890223503
68,23,0,0.011001651175320148
68,28,0,0.010955081321299076
68,47,0,0.01074247807264328
68,49,0,0.010967932641506195
68,50,0,0.010956029407680035
68,53,0,0.011126600205898285
68,55,0,0.010567272081971169
68,60,0,0.010748793371021748
68,61,0,0.010761645622551441
68,68,0,0.010240846313536167
68,70,0,0.01061558909714222
68,71,0,0.010541812516748905
68,72,0,0.01054336130619049
68,75,0,0.011125870980322361
68,77,0,0.010556254535913467
68,88,0,0.0105129424482584
68,89,0,0.011335564777255058
68,91,0,0.010877842083573341
68,94,0,0.011159108020365238
68,97,0,0.010805039666593075
69,18,0,0.01349641289561987
69,26,0,0.020861603319644928
69,31,0,0.013699592091143131
69,33,0,0.013656091876327991
69,43,0,0.010542303323745728
69,47,0,0.010501253418624401
69,53,0,0.010760237462818623
69,66,0,0.01061138417571783
69,69,0,0.01022945437580347
69,72,0,0.010538900271058083
69,80,0,0.010808447375893593
69,81,0,0.01378980278968811
69,99,0,0.014022709801793098
70,34,0,0.015702834352850914
70,51,0,0.014149343594908714
70,52,0,0.011287263594567776
70,53,0,0.011561010964214802
70,54,0,0.011022158898413181
70,55,0,0.011197792366147041
70,60,0,0.01128458883613348
70,63,0,0.010960289277136326
70,64,0,0.011773773469030857
70,68,0,0.011001605540513992
70,70,0,0.01013159193098545
70,71,0,0.010957428254187107
70,72,0,0.013165516778826714
70,73,0,0.016354268416762352
70,75,0,0.01173413172364235
70,78,0,0.014755676500499249
70,83,0,0.013555604964494705
70,91,0,0.010837102308869362
71,2,0,0.010812681168317795
71,14,1,0.015928437933325768
71,23,0,0.010792401619255543
71,28,0,0.010779383592307568
71,42,0,0.012528513558208942
71,43,0,0.011194691993296146
71,47,0,0.010979196056723595
71,49,0,0.010774173773825169
71,50,0,0.010789464227855206
71,52,0,0.011045970022678375
71,53,0,0.011343427933752537
71,54,0,0.010979059152305126
71,55,0,0.011145254597067833
71,60,0,0.01100223045796156
71,61,0,0.011171737685799599
71,63,0,0.010979794897139072
71,64,0,0.011497831903398037
71,68,0,0.010871320962905884
71,70,0,0.01095059234648943
71,71,0,0.01016134861856699
71,72,0,0.010878700762987137
71,73,0,0.011069073341786861
71,75,0,0.011432051658630371
71,77,0,0.010861827991902828
71,78,0,0.012096001766622066
71,79,0,0.011459671892225742
71,83,0,0.011126485653221607
71,85,0,0.011014394462108612
71,86,0,0.01116242352873087
71,88,0,0.010749065317213535
71,89,0,0.011401303112506866
71,91,0,0.010874849744141102
71,94,0,0.011033447459340096
71,97,0,0.010780947282910347
71,98,0,0.01081231702119112
72,1,1,0.01199870090931654
72,2,0,0.010436268523335457
72,4,0,0.010927929542958736
72,21,0,0.012477503158152103
72,23,0,0.010414156131446362
72,26,0,0.014647196047008038
72,28,0,0.010435251519083977
72,33,0,0.01232616975903511
72,43,0,0.010523599572479725
72,47,0,0.010404784232378006
72,49,0,0.010421469807624817
72,50,0,0.01045579556375742
72,52,0,0.01047225296497345
72,53,0,0.010726822540163994
72,55,0,0.010515998117625713
72,57,0,0.012028939090669155
72,60,0,0.010525663383305073
72,61,0,0.010665691457688808
72,64,0,0.01088620163500309
72,66,0,0.010521160438656807
72,68,0,0.010370200499892235
72,69,0,0.010916315950453281
72,70,0,0.010530761443078518
72,71,0,0.010430854745209217
72,72,0,0.010163305327296257
72,75,0,0.010723674669861794
72,79,0,0.010731292888522148
72,85,0,0.010457874275743961
72,88,0,0.01045489776879549
72,89,0,0.010695639066398144
72,91,0,0.010384174063801765
72,94,0,0.01055916491895914
72,97,0,0.010419142432510853
72,99,0,0.010725157335400581
73,21,0,0.08207700401544571
73,26,0,0.08721211552619934
73,34,0,0.01529310829937458
73,52,0,0.013136864639818668
73,54,0,0.012277930043637753
73,70,0,0.0193646177649498
73,71,0,0.011511668562889099
73,73,0,0.010179614648222923
73,77,0,0.027122799307107925
73,78,0,0.014162651263177395
73,79,0,0.012643542140722275
73,83,0,0.015552889555692673
73,86,0,0.019050806760787964
73,88,0,0.012939040549099445
73,98,0,0.011685910634696484
74,52,1,0.01053528394550085
74,53,1,0.01671988144516945
74,54,1,0.010838182643055916
74,55,1,0.011035569943487644
74,60,1,0.010564936324954033
74,61,1,0.012484014965593815
